human_date_time,link,sender_names_alias
Mon Apr 10 15:27:47 2017,http://mail-archives.apache.org/mod_mbox/impala-user/201704.mbox/<CAC-pSX2RxD0qPfdZy4rAMjKR=+KbwNb26_YStz4WUpkXQwxk-g@mail.gmail.com>,japple
Mon Apr 10 16:09:43 2017,http://mail-archives.apache.org/mod_mbox/impala-dev/201704.mbox/<CAC-pSX076RgyLWLNhN3SrZEq8qD2dzhreid0o281mGnNVw_hTQ@mail.gmail.com>,japple
Mon Apr 10 17:02:53 2017,http://mail-archives.apache.org/mod_mbox/impala-user/201704.mbox/<CAC-pSX0E9M_Ev8xgRbGrysu_1C8o09hhzsy9UCwF5gETUZU9zA@mail.gmail.com>,japple
Mon Apr 17 21:30:48 2017,http://mail-archives.apache.org/mod_mbox/impala-dev/201704.mbox/<CAC-pSX2SAUwUD2V2ntEoEjiRVtehtmR+GZ5Sght1wFquuNrPiQ@mail.gmail.com>,japple
Mon Apr 17 21:46:55 2017,http://mail-archives.apache.org/mod_mbox/impala-dev/201704.mbox/<CAC-pSX0KGUvgeMqBKAJDuTxFzt68-+xEeCsEe+qM+YO57=xW1g@mail.gmail.com>,japple
Mon Apr 17 22:12:17 2017,http://mail-archives.apache.org/mod_mbox/impala-dev/201704.mbox/<CAC-pSX0m-cY-6Ykr=v_AoN++pFoqnFXfW4=2mQ9E1rY9BfiAng@mail.gmail.com>,japple
Thu Apr  6 00:37:08 2017,http://mail-archives.apache.org/mod_mbox/impala-dev/201704.mbox/<CAC-pSX3TB2QOMPunGNFPUm8HTy8r1XaSNgWOCkrtxXVCOO7YJA@mail.gmail.com>,japple
Thu Mar 30 17:30:40 2017,http://mail-archives.apache.org/mod_mbox/impala-dev/201703.mbox/<CAC-pSX1rm+_J1GM=n1YMQHNWcqacL7WZwSx0RDvBnvfeM9KCyA@mail.gmail.com>,japple
Tue Apr  4 16:27:13 2017,http://mail-archives.apache.org/mod_mbox/impala-dev/201704.mbox/<CAC-pSX3xLHwuQzeCV32si1y4-YDRcrNuSK8_7PrtDJ2uz91+Ow@mail.gmail.com>,japple
Tue Apr 11 16:45:11 2017,http://mail-archives.apache.org/mod_mbox/impala-dev/201704.mbox/<CAC-pSX0vxK=Lg_uGGThLtzVsEYcYT4kMy2Y4zQmUALBc5KyXJg@mail.gmail.com>,japple
Tue Apr 18 15:53:34 2017,http://mail-archives.apache.org/mod_mbox/impala-dev/201704.mbox/<CAC-pSX2fHyJC9=W-znWt6Y6VjqnEQaLKM5MS=Dfsfra3Wtv3Ug@mail.gmail.com>,japple
Tue Apr 18 16:32:48 2017,http://mail-archives.apache.org/mod_mbox/impala-dev/201704.mbox/<CAC-pSX2oSd2iNUNBGAQGURQY=ggtHWZQgyRd8A4uEa72qP-9kA@mail.gmail.com>,japple
Tue Apr 18 18:25:18 2017,http://mail-archives.apache.org/mod_mbox/impala-dev/201704.mbox/<CAC-pSX3pbQ+feJk5FDqnRei4HXnDaDPrFCFvFo5uExGCE-Cfpg@mail.gmail.com>,japple
Tue Apr 25 16:36:57 2017,http://mail-archives.apache.org/mod_mbox/impala-user/201704.mbox/<CAC-pSX2NccXAFjV+7MNQ=eXzWhjUpMvD8SqbNZFic_Kdi66FNg@mail.gmail.com>,japple
Wed Apr 19 21:41:15 2017,http://mail-archives.apache.org/mod_mbox/impala-dev/201704.mbox/<CAC-pSX1HqNX0RNpB+qkZwbU9qavyGxCJ99Jsz3L86nd0xVg8tg@mail.gmail.com>,japple
Wed Apr 19 22:23:15 2017,http://mail-archives.apache.org/mod_mbox/impala-dev/201704.mbox/<CAC-pSX0V_S-Q3925eVXrRTm=JpEJ-VNAsP5bL7sS-1emm-deNA@mail.gmail.com>,japple
Wed Mar 29 21:05:13 2017,http://mail-archives.apache.org/mod_mbox/impala-dev/201703.mbox/<CAC-pSX3YNuqk-32-h3Lh89m75WWAC_p99Lu=JfG_ed3QaKXx_Q@mail.gmail.com>,japple
Wed Mar 29 21:23:48 2017,http://mail-archives.apache.org/mod_mbox/impala-dev/201703.mbox/<CAC-pSX22eh10RHHEepXhPsLo4ugW7nEQFUHCvX=qSLZgZHh0pA@mail.gmail.com>,japple
