human_date_time,link,sender_names_alias
Fri Jun 24 08:29:43 2011,http://mail-archives.apache.org/mod_mbox/opennlp-dev/201106.mbox/<4E044ACE.1060306@iais.fraunhofer.de>,hkorte
Fri Jun 24 11:39:06 2011,http://mail-archives.apache.org/mod_mbox/opennlp-dev/201106.mbox/<4E047728.3090308@iais.fraunhofer.de>,hkorte
Fri Jun 24 17:32:33 2011,http://mail-archives.apache.org/mod_mbox/opennlp-dev/201106.mbox/<4E04CA11.8090704@iais.fraunhofer.de>,hkorte
Fri Jun 24 17:43:15 2011,http://mail-archives.apache.org/mod_mbox/opennlp-dev/201106.mbox/<4E04CC92.2030602@iais.fraunhofer.de>,hkorte
Fri Jun 24 22:16:48 2011,http://mail-archives.apache.org/mod_mbox/opennlp-dev/201106.mbox/<4E050CB0.7060105@iais.fraunhofer.de>,hkorte
Tue Jun 28 20:39:33 2011,http://mail-archives.apache.org/mod_mbox/opennlp-dev/201106.mbox/<4E0A3BE3.4040307@iais.fraunhofer.de>,hkorte
Tue Jun 28 21:58:05 2011,http://mail-archives.apache.org/mod_mbox/opennlp-dev/201106.mbox/<4E0A4E4C.40506@iais.fraunhofer.de>,hkorte
Tue Jun 28 22:37:57 2011,http://mail-archives.apache.org/mod_mbox/opennlp-dev/201106.mbox/<4E0A579F.8000708@iais.fraunhofer.de>,hkorte
Wed Jun 22 17:39:11 2011,http://mail-archives.apache.org/mod_mbox/opennlp-dev/201106.mbox/<4E02289F.8000001@iais.fraunhofer.de>,hkorte
Wed Jun 22 18:13:35 2011,http://mail-archives.apache.org/mod_mbox/opennlp-dev/201106.mbox/<4E0230B0.2040401@iais.fraunhofer.de>,hkorte
