human_date_time,link,sender_names_alias
Sat Dec  7 21:42:11 2019,http://mail-archives.apache.org/mod_mbox/druid-dev/201912.mbox/<CAPP9sfbEKDbGcYjKSR88hJsQcaUqLTrWPZrAjAQsVHGvVhSMpw@mail.gmail.com>,gmerlino
Sat Dec  7 21:48:40 2019,http://mail-archives.apache.org/mod_mbox/druid-dev/201912.mbox/<CAPP9sfa3WvKVm8oB0UZkWwR6DNgvGqE5nqEzfnnQOrZ6v8105g@mail.gmail.com>,gmerlino
Wed Dec  4 19:49:56 2019,http://mail-archives.apache.org/mod_mbox/druid-dev/201912.mbox/<CAPP9sfZdi=LU31qJg9XUvQYskoZ3OUK=owuK3fwNmTRBADNeVg@mail.gmail.com>,gmerlino
Wed Dec  4 19:56:49 2019,http://mail-archives.apache.org/mod_mbox/druid-dev/201912.mbox/<CAPP9sfb9WE4b2gbmUZq_HZ-7Tq78+joVfEviP3C9ja=-ZNObbA@mail.gmail.com>,gmerlino
Wed Dec  4 20:12:59 2019,http://mail-archives.apache.org/mod_mbox/druid-dev/201912.mbox/<CAPP9sfagRi9kQXLQ9-+eW_DDLTrQytDAgvELYhHrnptfqeD8Pg@mail.gmail.com>,gmerlino
Wed Dec  4 20:20:11 2019,http://mail-archives.apache.org/mod_mbox/druid-dev/201912.mbox/<CAPP9sfYyS3z2Yv4R19-FNFyvnVbZuKxqj+ffcv4JxbrGHS6XjQ@mail.gmail.com>,gmerlino
Wed Dec  4 20:20:38 2019,http://mail-archives.apache.org/mod_mbox/druid-dev/201912.mbox/<CAPP9sfZh-hVZmoxUSu4RiOHY2LzacyzM3Vm785SycdRhL5SyZQ@mail.gmail.com>,gmerlino
Wed Dec  4 22:41:35 2019,http://mail-archives.apache.org/mod_mbox/druid-dev/201912.mbox/<CAPP9sfbZEEMiJwRWiG+fiGKW=nUrED4HueZqXTjWhbi0qcwung@mail.gmail.com>,gmerlino
Wed Dec 11 17:35:55 2019,http://mail-archives.apache.org/mod_mbox/druid-dev/201912.mbox/<CAPP9sfZ_ix2OwhZSTT93ykY2bWVGL6Fv22uudbRwRRQxoBbpRA@mail.gmail.com>,gmerlino
Wed Dec 11 19:32:12 2019,http://mail-archives.apache.org/mod_mbox/druid-dev/201912.mbox/<CAPP9sfZjK3ZiuFiVWQOmzGu3Nr09Dg+Bq05MDM6CO=JyekFxbw@mail.gmail.com>,gmerlino
