human_date_time,link,sender_names_alias
Thu Aug 31 08:35:20 2017,http://mail-archives.apache.org/mod_mbox/ariatosca-dev/201708.mbox/<DB6PR0701MB1798B0F1CE102DE06C82545DED9D0@DB6PR0701MB1798.eurprd07.prod.outlook.com>,djayachandran
Tue Sep  5 10:33:38 2017,http://mail-archives.apache.org/mod_mbox/ariatosca-dev/201709.mbox/<DB6PR0701MB17986EA08D0AF3423756D7D7ED960@DB6PR0701MB1798.eurprd07.prod.outlook.com>,djayachandran
Wed Sep  6 07:07:55 2017,http://mail-archives.apache.org/mod_mbox/ariatosca-dev/201709.mbox/<DB6PR0701MB1798D1BF5D963E0E116A0420ED970@DB6PR0701MB1798.eurprd07.prod.outlook.com>,djayachandran
Wed Sep  6 07:11:29 2017,http://mail-archives.apache.org/mod_mbox/ariatosca-dev/201709.mbox/<DB6PR0701MB1798F93974A42BEAF390B774ED970@DB6PR0701MB1798.eurprd07.prod.outlook.com>,djayachandran
Wed Sep  6 11:26:14 2017,http://mail-archives.apache.org/mod_mbox/ariatosca-dev/201709.mbox/<DB6PR0701MB1798F31237346DF66CD631E9ED970@DB6PR0701MB1798.eurprd07.prod.outlook.com>,djayachandran
Thu Sep  7 08:06:21 2017,http://mail-archives.apache.org/mod_mbox/ariatosca-dev/201709.mbox/<DB6PR0701MB179826715369F32E88575FC0ED940@DB6PR0701MB1798.eurprd07.prod.outlook.com>,djayachandran
Mon Sep 11 05:53:32 2017,http://mail-archives.apache.org/mod_mbox/ariatosca-dev/201709.mbox/<DB6PR0701MB1798CABAB14121467BAE59D4ED680@DB6PR0701MB1798.eurprd07.prod.outlook.com>,djayachandran
Mon Sep 11 05:59:14 2017,http://mail-archives.apache.org/mod_mbox/ariatosca-dev/201709.mbox/<DB6PR0701MB17982F1403D3D1EABFD0890DED680@DB6PR0701MB1798.eurprd07.prod.outlook.com>,djayachandran
Mon Sep 11 13:35:45 2017,http://mail-archives.apache.org/mod_mbox/ariatosca-dev/201709.mbox/<DB6PR0701MB1798DEAE12357B9B9971E73CED680@DB6PR0701MB1798.eurprd07.prod.outlook.com>,djayachandran
Thu Sep 14 09:47:04 2017,http://mail-archives.apache.org/mod_mbox/ariatosca-dev/201709.mbox/<DB6PR0701MB1798F102F27EDD690C857904ED6F0@DB6PR0701MB1798.eurprd07.prod.outlook.com>,djayachandran
Thu Sep 14 10:49:44 2017,http://mail-archives.apache.org/mod_mbox/ariatosca-dev/201709.mbox/<DB6PR0701MB179849D57D74C79A17B8EA6EED6F0@DB6PR0701MB1798.eurprd07.prod.outlook.com>,djayachandran
Tue Sep 19 03:50:39 2017,http://mail-archives.apache.org/mod_mbox/ariatosca-dev/201709.mbox/<DB6PR0701MB1798935B907F1E323D58859BED600@DB6PR0701MB1798.eurprd07.prod.outlook.com>,djayachandran
Tue Sep 19 03:51:48 2017,http://mail-archives.apache.org/mod_mbox/ariatosca-dev/201709.mbox/<DB6PR0701MB1798502C0B71553A6769B11AED600@DB6PR0701MB1798.eurprd07.prod.outlook.com>,djayachandran
Wed Sep 20 08:37:24 2017,http://mail-archives.apache.org/mod_mbox/ariatosca-dev/201709.mbox/<DB6PR0701MB1798D71B7253E86B041B5652ED610@DB6PR0701MB1798.eurprd07.prod.outlook.com>,djayachandran
Wed Sep 20 08:49:30 2017,http://mail-archives.apache.org/mod_mbox/ariatosca-dev/201709.mbox/<DB6PR0701MB179879514A03CF2F33B712D2ED610@DB6PR0701MB1798.eurprd07.prod.outlook.com>,djayachandran
